"";"gs_name";"gs_id";"gs_cat";"gs_subcat";"human_gene_symbol";"species_name";"entrez_gene";"gene_symbol";"sources"
"1647";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LAMP3";"Homo sapiens";27074;"LAMP3";NA
"1648";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LAP3";"Homo sapiens";51056;"LAP3";NA
"1649";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LGALS3BP";"Homo sapiens";3959;"LGALS3BP";NA
"1650";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LGALS9";"Homo sapiens";3965;"LGALS9";NA
"1651";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LINC01260";"Homo sapiens";79015;"LINC01260";NA
"1652";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LPIN2";"Homo sapiens";9663;"LPIN2";NA
"1653";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LRP4";"Homo sapiens";4038;"LRP4";NA
"1654";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LSM1";"Homo sapiens";27257;"LSM1";NA
"1655";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"LY6E";"Homo sapiens";4061;"LY6E";NA
"1656";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MAD2L1BP";"Homo sapiens";9587;"MAD2L1BP";NA
"1657";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MAGOHB";"Homo sapiens";55110;"MAGOHB";NA
"1658";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MAIP1";"Homo sapiens";79568;"MAIP1";NA
"1659";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MCL1";"Homo sapiens";4170;"MCL1";NA
"1660";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MICB";"Homo sapiens";4277;"MICB";NA
"1661";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MID1IP1";"Homo sapiens";58526;"MID1IP1";NA
"1662";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MKLN1";"Homo sapiens";4289;"MKLN1";NA
"1663";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MKRN1";"Homo sapiens";23608;"MKRN1";NA
"1664";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MMADHC";"Homo sapiens";27249;"MMADHC";NA
"1665";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MORC3";"Homo sapiens";23515;"MORC3";NA
"1666";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MRPL13";"Homo sapiens";28998;"MRPL13";NA
"1667";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MRPL42";"Homo sapiens";28977;"MRPL42";NA
"1668";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MT1F";"Homo sapiens";4494;"MT1F";NA
"1669";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MT1G";"Homo sapiens";4495;"MT1G";NA
"1670";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MT1H";"Homo sapiens";4496;"MT1H";NA
"1671";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MT1HL1";"Homo sapiens";645745;"MT1HL1";NA
"1672";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MT1X";"Homo sapiens";4501;"MT1X";NA
"1673";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MT2A";"Homo sapiens";4502;"MT2A";NA
"1674";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MTHFD2L";"Homo sapiens";441024;"MTHFD2L";NA
"1675";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MX1";"Homo sapiens";4599;"MX1";NA
"1676";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MX2";"Homo sapiens";4600;"MX2";NA
"1677";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MYD88";"Homo sapiens";4615;"MYD88";NA
"1678";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"MYL12A";"Homo sapiens";10627;"MYL12A";NA
"1679";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"NAPA";"Homo sapiens";8775;"NAPA";NA
"1680";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"NDUFV2";"Homo sapiens";4729;"NDUFV2";NA
"1681";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"NELFE";"Homo sapiens";7936;"NELFE";NA
"1682";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"NFYA";"Homo sapiens";4800;"NFYA";NA
"1683";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"NMI";"Homo sapiens";9111;"NMI";NA
"1684";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"NR1H2";"Homo sapiens";7376;"NR1H2";NA
"1685";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"NSD3";"Homo sapiens";54904;"NSD3";NA
"1686";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"OAS2";"Homo sapiens";4939;"OAS2";NA
"1687";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"OAS3";"Homo sapiens";4940;"OAS3";NA
"1688";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"OASL";"Homo sapiens";8638;"OASL";NA
"1689";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"OSBPL1A";"Homo sapiens";114876;"OSBPL1A";NA
"1690";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"P3H2";"Homo sapiens";55214;"P3H2";NA
"1691";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PARP11";"Homo sapiens";57097;"PARP11";NA
"1692";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PARP12";"Homo sapiens";64761;"PARP12";NA
"1693";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PARP4";"Homo sapiens";143;"PARP4";NA
"1694";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PDE6D";"Homo sapiens";5147;"PDE6D";NA
"1695";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PGAP1";"Homo sapiens";80055;"PGAP1";NA
"1696";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PHF11";"Homo sapiens";51131;"PHF11";NA
"1697";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PLSCR1";"Homo sapiens";5359;"PLSCR1";NA
"1698";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PML";"Homo sapiens";5371;"PML";NA
"1699";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PPCDC";"Homo sapiens";60490;"PPCDC";NA
"1700";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PPP2R2A";"Homo sapiens";5520;"PPP2R2A";NA
"1701";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PRKD2";"Homo sapiens";25865;"PRKD2";NA
"1702";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PRRG4";"Homo sapiens";79056;"PRRG4";NA
"1703";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PSMA5";"Homo sapiens";5686;"PSMA5";NA
"1704";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PSMB8";"Homo sapiens";5696;"PSMB8";NA
"1705";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PSMD11";"Homo sapiens";5717;"PSMD11";NA
"1706";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PSMD7";"Homo sapiens";5713;"PSMD7";NA
"1707";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PSME1";"Homo sapiens";5720;"PSME1";NA
"1708";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PSME2";"Homo sapiens";5721;"PSME2";NA
"1709";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"PTMA";"Homo sapiens";5757;"PTMA";NA
"1710";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RAB8A";"Homo sapiens";4218;"RAB8A";NA
"1711";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RBCK1";"Homo sapiens";10616;"RBCK1";NA
"1712";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RGS7";"Homo sapiens";6000;"RGS7";NA
"1713";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RNF25";"Homo sapiens";64320;"RNF25";NA
"1714";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RNF31";"Homo sapiens";55072;"RNF31";NA
"1715";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RNF34";"Homo sapiens";80196;"RNF34";NA
"1716";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RSAD2";"Homo sapiens";91543;"RSAD2";NA
"1717";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"RTP4";"Homo sapiens";64108;"RTP4";NA
"1718";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SAMD9";"Homo sapiens";54809;"SAMD9";NA
"1719";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SAT1";"Homo sapiens";6303;"SAT1";NA
"1720";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SLC25A28";"Homo sapiens";81894;"SLC25A28";NA
"1721";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SLC37A1";"Homo sapiens";54020;"SLC37A1";NA
"1722";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SMCHD1";"Homo sapiens";23347;"SMCHD1";NA
"1723";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SNX6";"Homo sapiens";58533;"SNX6";NA
"1724";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SOBP";"Homo sapiens";55084;"SOBP";NA
"1725";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SP100";"Homo sapiens";6672;"SP100";NA
"1726";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SP110";"Homo sapiens";3431;"SP110";NA
"1727";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SPATA6";"Homo sapiens";54558;"SPATA6";NA
"1728";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SPATS2L";"Homo sapiens";26010;"SPATS2L";NA
"1729";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"SRBD1";"Homo sapiens";55133;"SRBD1";NA
"1730";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"STAT2";"Homo sapiens";6773;"STAT2";NA
"1731";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TAF1D";"Homo sapiens";79101;"TAF1D";NA
"1732";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TDRD7";"Homo sapiens";23424;"TDRD7";NA
"1733";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TENT5A";"Homo sapiens";55603;"TENT5A";NA
"1734";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TMEM126B";"Homo sapiens";55863;"TMEM126B";NA
"1735";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TMEM140";"Homo sapiens";55281;"TMEM140";NA
"1736";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TMEM187";"Homo sapiens";8269;"TMEM187";NA
"1737";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TMEM62";"Homo sapiens";80021;"TMEM62";NA
"1738";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TMSB10";"Homo sapiens";9168;"TMSB10";NA
"1739";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TNK2";"Homo sapiens";10188;"TNK2";NA
"1740";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRAFD1";"Homo sapiens";10906;"TRAFD1";NA
"1741";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRAK2";"Homo sapiens";66008;"TRAK2";NA
"1742";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRANK1";"Homo sapiens";9881;"TRANK1";NA
"1743";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TREX1";"Homo sapiens";11277;"TREX1";NA
"1744";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRIM14";"Homo sapiens";9830;"TRIM14";NA
"1745";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRIM21";"Homo sapiens";6737;"TRIM21";NA
"1746";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRIM22";"Homo sapiens";10346;"TRIM22";NA
"1747";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRIM26";"Homo sapiens";7726;"TRIM26";NA
"1748";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRIM5";"Homo sapiens";85363;"TRIM5";NA
"1749";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRIM62";"Homo sapiens";55223;"TRIM62";NA
"1750";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TRMT5";"Homo sapiens";57570;"TRMT5";NA
"1751";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"TXNL4B";"Homo sapiens";54957;"TXNL4B";NA
"1752";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"UBA7";"Homo sapiens";7318;"UBA7";NA
"1753";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"UBC";"Homo sapiens";7316;"UBC";NA
"1754";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"UBE2D3";"Homo sapiens";7323;"UBE2D3";NA
"1755";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"UBE2L6";"Homo sapiens";9246;"UBE2L6";NA
"1756";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"UBE2Q1";"Homo sapiens";55585;"UBE2Q1";NA
"1757";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"USP15";"Homo sapiens";9958;"USP15";NA
"1758";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"USP18";"Homo sapiens";11274;"USP18";NA
"1759";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"USP25";"Homo sapiens";29761;"USP25";NA
"1760";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"XAF1";"Homo sapiens";54739;"XAF1";NA
"1761";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"YEATS2";"Homo sapiens";55689;"YEATS2";NA
"1762";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"ZBP1";"Homo sapiens";81030;"ZBP1";NA
"1763";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"ZCCHC2";"Homo sapiens";54877;"ZCCHC2";NA
"1764";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN";"M7595";"C7";"";"ZNF410";"Homo sapiens";57862;"ZNF410";NA
"1765";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"AAMP";"Homo sapiens";14;"AAMP";NA
"1766";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"AC004086.1";"Homo sapiens";6128;"AC004086.1";NA
"1767";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ACAA2";"Homo sapiens";10449;"ACAA2";NA
"1768";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ACRV1";"Homo sapiens";56;"ACRV1";NA
"1769";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ACTG1";"Homo sapiens";71;"ACTG1";NA
"1770";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"AL049834.1";"Homo sapiens";55812;"AL049834.1";NA
"1771";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"AMZ2";"Homo sapiens";51321;"AMZ2";NA
"1772";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ANKRD1";"Homo sapiens";27063;"ANKRD1";NA
"1773";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ARFGAP3";"Homo sapiens";26286;"ARFGAP3";NA
"1774";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ARHGAP19";"Homo sapiens";84986;"ARHGAP19";NA
"1775";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ASB1";"Homo sapiens";51665;"ASB1";NA
"1776";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ATP5F1A";"Homo sapiens";498;"ATP5F1A";NA
"1777";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ATP5ME";"Homo sapiens";521;"ATP5ME";NA
"1778";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ATP5MG";"Homo sapiens";10632;"ATP5MG";NA
"1779";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"ATP5MPL";"Homo sapiens";9556;"ATP5MPL";NA
"1780";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"AURKB";"Homo sapiens";9212;"AURKB";NA
"1781";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"AXL";"Homo sapiens";558;"AXL";NA
"1782";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"BHLHE41";"Homo sapiens";79365;"BHLHE41";NA
"1783";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"BIN2";"Homo sapiens";51411;"BIN2";NA
"1784";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"BTF3";"Homo sapiens";689;"BTF3";NA
"1785";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"C4BPA";"Homo sapiens";722;"C4BPA";NA
"1786";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CA11";"Homo sapiens";770;"CA11";NA
"1787";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CAMLG";"Homo sapiens";819;"CAMLG";NA
"1788";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CBX7";"Homo sapiens";23492;"CBX7";NA
"1789";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CD7";"Homo sapiens";924;"CD7";NA
"1790";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CERK";"Homo sapiens";64781;"CERK";NA
"1791";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CHD9";"Homo sapiens";80205;"CHD9";NA
"1792";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CIRBP";"Homo sapiens";1153;"CIRBP";NA
"1793";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CLSTN1";"Homo sapiens";22883;"CLSTN1";NA
"1794";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"CMPK1";"Homo sapiens";51727;"CMPK1";NA
"1795";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"COX4I1";"Homo sapiens";1327;"COX4I1";NA
"1796";"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP";"M7594";"C7";"";"COX6C";"Homo sapiens";1345;"COX6C";NA
